timestamp: CODE VALUEBYTE(S)
1764233998.240: 80 FF C6 
1764233998.240: 80 00 05 
1764233998.240: 80 00 D3 
1764233998.240: 80 01 42 
1764233998.240: 80 00 EF 
1764233998.240: 80 00 89 
1764233998.240: 80 00 DB 
1764233998.240: 80 01 B4 
1764233998.240: 80 02 27 
1764233998.240: 80 01 C2 
1764233998.240: 80 01 2A 
1764233998.240: 80 01 3C 
1764233998.240: 80 01 EB 
1764233998.295: 80 02 61 
1764233998.320: 80 02 1C 
1764233998.320: 80 01 A2 
1764233998.320: 80 01 BE 
1764233998.320: 80 02 68 
1764233998.320: 80 02 CD 
1764233998.320: 80 02 66 
1764233998.320: 80 01 B4 
1764233998.320: 80 01 95 
1764233998.320: 80 02 1D 
1764233998.320: 80 02 84 
1764233998.320: 80 02 33 
1764233998.320: 80 01 8F 
1764233998.320: 80 01 6F 
1764233998.320: 80 01 F2 
1764233998.320: 80 02 54 
1764233998.320: 80 01 F1 
1764233998.320: 80 01 27 
1764233998.320: 80 00 D8 
1764233998.320: 80 01 42 
1764233998.320: 80 01 AE 
1764233998.320: 80 01 6A 
1764233998.320: 80 00 B7 
1764233998.320: 80 00 70 
1764233998.320: 80 00 DC 
1764233998.320: 80 01 4C 
1764233998.320: 80 01 01 
1764233998.320: 80 00 2D 
1764233998.320: 80 FF B6 
1764233998.320: 80 00 06 
1764233998.320: 80 00 88 
1764233998.320: 80 00 77 
1764233998.320: 80 FF E6 
1764233998.320: 80 FF A6 
1764233998.320: 80 00 1C 
1764233998.320: 80 00 B4 
1764233998.320: 80 00 A4 
1764233998.320: 80 FF FB 
1764233998.320: 80 FF 97 
1764233998.320: 80 FF F9 
1764233998.400: 80 00 A3 
1764233998.400: 80 00 C0 
1764233998.400: 80 00 45 
1764233998.400: 80 FF FF 
1764233998.400: 80 00 76 
1764233998.400: 80 01 30 
1764233998.400: 80 01 51 
1764233998.400: 80 00 BC 
1764233998.400: 80 00 43 
1764233998.400: 80 00 8D 
1764233998.400: 80 01 43 
1764233998.400: 80 01 8B 
1764233998.400: 80 01 2C 
1764233998.400: 80 00 DC 
1764233998.400: 80 01 3B 
1764233998.400: 80 01 F9 
1764233998.400: 80 02 39 
1764233998.400: 80 01 BE 
1764233998.400: 80 01 40 
1764233998.400: 80 01 77 
1764233998.400: 80 02 2B 
1764233998.400: 80 02 80 
1764233998.400: 80 02 23 
1764233998.400: 80 01 BC 
1764233998.400: 80 02 04 
1764233998.400: 80 02 C9 
1764233998.400: 80 03 26 
1764233998.400: 80 02 B5 
1764233998.432: 80 02 1A 
1764233998.432: 80 02 2C 
1764233998.432: 80 02 DD 
1764233998.432: 80 03 55 
1764233998.432: 80 03 15 
1764233998.432: 80 02 A5 
1764233998.432: 80 02 CE 
1764233998.432: 80 03 87 
1764233998.432: 80 03 FB 
1764233998.432: 80 03 A6 
1764233998.432: 80 03 0F 
1764233998.432: 80 03 15 
1764233998.432: 80 03 C5 
1764233998.432: 80 04 50 
1764233998.432: 80 04 1C 
1764233998.432: 80 03 96 
1764233998.432: 80 03 99 
1764233998.432: 80 04 3F 
1764233998.432: 80 04 BC 
1764233998.432: 80 04 6A 
1764233998.432: 80 03 B1 
1764233998.432: 80 03 7F 
1764233998.432: 80 04 0F 
1764233998.432: 80 04 A2 
1764233998.432: 80 04 7C 
1764233998.432: 80 03 E7 
1764233998.432: 80 03 C6 
1764233998.432: 80 04 5F 
1764233998.511: 80 04 F7 
1764233998.511: 80 04 C7 
1764233998.511: 80 04 0D 
1764233998.511: 80 03 B9 
1764233998.511: 80 04 34 
1764233998.511: 02 C8 
1764233998.511: 80 04 D6 
1764233998.511: 80 04 CD 
1764233998.511: 80 04 37 
1764233998.511: 80 03 F0 
1764233998.511: 80 04 66 
1764233998.511: 80 04 FB 
1764233998.511: 80 04 DC 
1764233998.511: 80 04 1D 
1764233998.511: 80 03 A5 
1764233998.511: 80 03 FA 
1764233998.511: 80 04 9A 
1764233998.511: 80 04 A9 
1764233998.511: 80 04 22 
1764233998.511: 80 03 D3 
1764233998.511: 80 04 41 
1764233998.511: 80 04 ED 
1764233998.511: 80 04 FB 
1764233998.511: 80 04 57 
1764233998.511: 80 03 D7 
1764233998.511: 80 04 1C 
1764233998.511: 80 04 C3 
1764233998.511: 80 04 EE 
1764233998.511: 80 04 6C 
1764233998.511: 80 03 FC 
1764233998.511: 80 04 42 
1764233998.511: 80 04 ED 
1764233998.511: 80 05 1A 
1764233998.511: 80 04 83 
1764233998.511: 80 03 DE 
1764233998.511: 80 03 EB 
1764233998.511: 80 04 7C 
1764233998.511: 80 04 BD 
1764233998.511: 80 04 50 
1764233998.511: 80 03 CC 
1764233998.547: 80 03 E8 
1764233998.575: 80 04 81 
1764233998.575: 80 04 C1 
1764233998.575: 80 04 40 
1764233998.575: 80 03 95 
1764233998.575: 80 03 8F 
1764233998.575: 80 04 22 
1764233998.575: 80 04 79 
1764233998.575: 80 04 16 
1764233998.575: 80 03 78 
1764233998.575: 80 03 6C 
1764233998.575: 80 03 EF 
1764233998.575: 80 04 2D 
1764233998.575: 80 03 9C 
1764233998.575: 80 02 BE 
1764233998.575: 80 02 75 
1764233998.575: 80 02 E0 
1764233998.575: 80 03 34 
1764233998.575: 80 02 D0 
1764233998.575: 80 02 15 
1764233998.575: 80 01 D7 
1764233998.575: 80 02 3B 
1764233998.575: 80 02 7F 
1764233998.575: 80 02 00 
1764233998.607: 80 01 1A 
1764233998.607: 80 00 AF 
1764233998.607: 80 00 FB 
1764233998.607: 80 01 4C 
1764233998.607: 80 00 F7 
1764233998.607: 80 00 3F 
1764233998.607: 80 FF FA 
1764233998.607: 80 00 64 
1764233998.607: 80 00 C9 
1764233998.607: 80 00 72 
1764233998.607: 80 FF 99 
1764233998.607: 80 FF 23 
1764233998.607: 80 FF 71 
1764233998.607: 80 FF E6 
1764233998.607: 80 FF BE 
1764233998.607: 80 FF 15 
1764233998.607: 80 FE BC 
1764233998.607: 80 FF 16 
1764233998.607: 80 FF 8E 
1764233998.607: 80 FF 5D 
1764233998.607: 80 FE 96 
1764233998.607: 80 FE 18 
1764233998.607: 80 FE 62 
1764233998.607: 80 FE F4 
1764233998.703: 80 FE F7 
1764233998.703: 80 FE 63 
1764233998.703: 80 FE 02 
1764233998.703: 80 FE 5E 
1764233998.703: 80 FF 02 
1764233998.703: 80 FF 13 
1764233998.703: 80 FE 75 
1764233998.703: 80 FD ED 
1764233998.703: 80 FE 1C 
1764233998.703: 80 FE AE 
1764233998.703: 80 FE D3 
1764233998.703: 80 FE 5B 
1764233998.703: 80 FD F7 
1764233998.703: 80 FE 3B 
1764233998.703: 80 FE D1 
1764233998.703: 80 FE E5 
1764233998.703: 80 FE 47 
1764233998.703: 80 FD B3 
1764233998.703: 80 FD DB 
1764233998.703: 80 FE 7B 
1764233998.703: 80 FE B9 
1764233998.703: 80 FE 49 
1764233998.703: 80 FD D0 
1764233998.703: 80 FE 01 
1764233998.703: 80 FE A9 
1764233998.703: 80 FE EB 
1764233998.703: 80 FE 6A 
1764233998.703: 80 FD C4 
1764233998.703: 80 FD C3 
1764233998.703: 80 FE 55 
1764233998.703: 80 FE AD 
1764233998.703: 80 FE 5B 
1764233998.703: 80 FD E1 
1764233998.703: 80 FE 00 
1764233998.703: 80 FE AA 
1764233998.703: 80 FF 14 
1764233998.703: 80 FE C1 
1764233998.703: 80 FE 2D 
1764233998.703: 80 FE 29 
1764233998.703: 80 FE C6 
1764233998.703: 80 FF 46 
1764233998.703: 80 FF 1F 
1764233998.703: 80 FE B4 
1764233998.703: 80 FE C9 
1764233998.703: 80 FF 72 
1764233998.703: 80 FF F0 
1764233998.703: 80 FF B1 
1764233998.799: 80 FF 17 
1764233998.799: 80 FE F8 
1764233998.799: 80 FF 88 
1764233998.799: 80 00 13 
1764233998.799: 80 FF F4 
1764233998.799: 80 FF 6A 
1764233998.799: 80 FF 43 
1764233998.799: 80 FF B6 
1764233998.799: 80 00 1D 
1764233998.799: 80 FF CC 
1764233998.799: 80 FF 04 
1764233998.799: 80 FE 9C 
1764233998.799: 80 FE E7 
1764233998.799: 80 FF 4C 
1764233998.799: 80 FF 19 
1764233998.799: 80 FE 77 
1764233998.799: 80 FE 32 
1764233998.799: 80 FE 99 
1764233998.799: 80 FF 10 
1764233998.799: 80 FE D6 
1764233998.799: 80 FE 0B 
1764233998.799: 80 FD 8B 
1764233998.799: 80 FD C6 
1764233998.799: 80 FE 35 
1764233998.799: 80 FE 0D 
1764233998.799: 80 FD 59 
1764233998.799: 80 FC E8 
1764233998.799: 80 FD 37 
1764233998.799: 80 FD C0 
1764233998.799: 80 FD AC 
1764233998.799: 80 FC F0 
1764233998.799: 80 FC 5F 
1764233998.799: 80 FC 97 
1764233998.799: 80 FD 30 
1764233998.799: 80 FD 51 
1764233998.799: 80 FC CB 
1764233998.799: 80 FC 56 
1764233998.799: 80 FC 8E 
1764233998.799: 80 FD 1F 
1764233998.888: 80 FD 39 
1764233998.909: 80 FC A8 
1764233998.909: 80 FC 1F 
1764233998.909: 80 FC 49 
1764233998.909: 80 FC E5 
1764233998.909: 80 FD 1B 
1764233998.909: 80 FC 9D 
1764233998.909: 80 FC 0D 
1764233998.909: 80 FC 21 
1764233998.909: 80 FC AC 
1764233998.909: 80 FC D9 
1764233998.909: 80 FC 4F 
1764233998.909: 80 FB B3 
1764233998.909: 80 FB DD 
1764233998.909: 80 FC C3 
1764233998.909: 80 FD 9F 
1764233998.909: 80 FE 0C 
1764233998.909: 80 FE 9C 
1764233998.909: 80 00 0A 
1764233998.909: 80 02 25 
1764233998.909: 80 03 F1 
1764233998.909: 80 04 E9 
1764233998.909: 80 05 B6 
1764233998.909: 80 07 4E 
1764233998.909: 80 09 9A 
1764233998.909: 80 0B 6C 
1764233998.909: 86 03 46 
1764233998.909: 03 48 
1764233998.909: 80 0B DA 
1764233998.909: 80 0B 49 
1764233998.909: 80 0A C1 
1764233998.909: 80 0A 83 
1764233998.909: 80 09 B5 
1764233998.909: 80 07 8F 
1764233998.909: 80 04 7D 
1764233998.909: 80 01 B3 
1764233998.909: 80 FF D2 
1764233998.909: 80 FE 63 
1764233998.909: 80 FC C4 
1764233998.909: 80 FB 2F 
1764233998.909: 80 FA 75 
1764233998.909: 80 FA CF 
1764233998.909: 80 FB 7B 
1764233998.909: 80 FB 9C 
1764233998.909: 80 FB 42 
1764233998.909: 80 FB 2E 
1764233998.909: 80 FB B1 
1764233998.909: 80 FC 2A 
1764233998.909: 80 FB DE 
1764233998.909: 80 FA F4 
1764233998.909: 80 FA 4D 
1764233998.909: 80 FA 5E 
1764233998.909: 80 FA A5 
1764233998.909: 80 FA 66 
1764233998.909: 80 F9 B3 
1764233998.909: 80 F9 5B 
1764233998.909: 80 F9 CE 
1764233998.909: 80 FA 7F 
1764233998.909: 80 FA 97 
1764233998.909: 80 FA 0F 
1764233998.909: 80 F9 B3 
1764233998.909: 80 FA 07 
1764233998.909: 80 FA 94 
1764233998.909: 80 FA 8A 
1764233998.909: 80 F9 E1 
1764233998.909: 80 F9 6A 
1764233999.129: 80 F9 BE 
1764233999.129: 80 FA 70 
1764233999.129: 80 FA A2 
1764233999.129: 80 FA 27 
1764233999.129: 80 F9 BE 
1764233999.129: 80 FA 06 
1764233999.129: 80 FA A5 
1764233999.129: 80 FA C3 
1764233999.129: 80 FA 2F 
1764233999.129: 80 F9 AB 
1764233999.129: 80 F9 E6 
1764233999.129: 80 FA 99 
1764233999.129: 80 FA E7 
1764233999.129: 80 FA 84 
1764233999.129: 80 FA 19 
1764233999.129: 80 FA 59 
1764233999.129: 80 FB 08 
1764233999.129: 80 FB 4E 
1764233999.129: 80 FA D2 
1764233999.129: 80 FA 3C 
1764233999.129: 80 FA 55 
1764233999.129: 80 FB 00 
1764233999.129: 80 FB 6B 
1764233999.129: 80 FB 25 
1764233999.129: 80 FA BB 
1764233999.129: 80 FA EB 
1764233999.129: 80 FB A1 
1764233999.129: 80 FC 0C 
1764233999.129: 80 FB B3 
1764233999.129: 80 FB 1C 
1764233999.129: 80 FB 18 
1764233999.129: 80 FB B3 
1764233999.129: 80 FC 2C 
1764233999.129: 80 FB FB 
1764233999.129: 80 FB 8D 
1764233999.129: 80 FB AA 
1764233999.129: 80 FC 5D 
1764233999.129: 80 FC E2 
1764233999.129: 80 FC A1 
1764233999.129: 80 FC 02 
1764233999.129: 80 FB E3 
1764233999.129: 80 FC 72 
1764233999.129: 80 FC F9 
1764233999.129: 80 FC D3 
1764233999.129: 80 FC 49 
1764233999.129: 80 FC 2F 
1764233999.129: 80 FC BD 
1764233999.129: 80 FD 46 
1764233999.129: 80 FD 1D 
1764233999.129: 80 FC 82 
1764233999.129: 80 FC 4F 
1764233999.129: 80 FC D4 
1764233999.129: 80 FD 73 
1764233999.129: 80 FD 78 
1764233999.129: 80 FD 0F 
1764233999.129: 80 FD 03 
1764233999.129: 80 FD A5 
1764233999.129: 80 FE 52 
1764233999.129: 80 FE 4E 
1764233999.129: 80 FD C1 
1764233999.129: 80 FD 89 
1764233999.129: 80 FE 15 
1764233999.129: 80 FE D2 
1764233999.129: 80 FE F5 
1764233999.161: 80 FE 8B 
1764233999.161: 80 FE 6A 
1764233999.161: 80 FF 09 
1764233999.161: 80 FF DC 
1764233999.161: 80 00 06 
1764233999.161: 80 FF 83 
1764233999.161: 80 FF 2E 
1764233999.161: 80 FF A1 
1764233999.161: 80 00 6F 
1764233999.161: 80 00 BC 
1764233999.161: 80 00 62 
1764233999.161: 80 00 26 
1764233999.161: 80 00 A3 
1764233999.161: 80 01 75 
1764233999.161: 80 01 BA 
1764233999.161: 80 01 42 
1764233999.161: 80 00 D2 
1764233999.161: 80 01 21 
1764233999.161: 80 01 E9 
1764233999.161: 80 02 4A 
1764233999.161: 80 01 F7 
1764233999.161: 80 01 A0 
1764233999.161: 80 01 F7 
1764233999.161: 80 02 BF 
1764233999.161: 80 03 15 
1764233999.161: 80 02 9F 
1764233999.161: 80 02 0E 
1764233999.161: 80 02 30 
1764233999.161: 80 02 E7 
1764233999.161: 80 03 53 
1764233999.161: 80 03 06 
1764233999.161: 80 02 95 
1764233999.161: 80 02 CB 
1764233999.161: 80 03 8D 
1764233999.161: 80 03 F9 
1764233999.161: 80 03 8F 
1764233999.161: 80 02 E3 
1764233999.161: 80 02 D5 
1764233999.161: 80 03 6F 
1764233999.161: 80 03 DB 
1764233999.161: 80 03 8A 
1764233999.161: 80 02 F5 
1764233999.161: 80 02 F7 
1764233999.161: 80 03 9B 
1764233999.332: 80 04 0A 
1764233999.363: 80 03 A6 
1764233999.363: 80 02 DF 
1764233999.363: 80 02 A4 
1764233999.363: 80 03 24 
1764233999.363: 80 03 96 
1764233999.363: 80 03 47 
1764233999.363: 80 02 8B 
1764233999.363: 80 02 46 
1764233999.363: 80 02 B6 
1764233999.363: 80 03 20 
1764233999.363: 80 02 C4 
1764233999.363: 80 01 E6 
1764233999.363: 80 01 73 
1764233999.363: 80 01 C8 
1764233999.363: 80 02 44 
1764233999.363: 80 02 22 
1764233999.363: 80 01 85 
1764233999.363: 80 01 41 
1764233999.363: 80 01 AF 
1764233999.363: 80 02 30 
1764233999.363: 80 02 01 
1764233999.363: 80 01 41 
1764233999.363: 80 00 D1 
1764233999.363: 80 01 27 
1764233999.363: 80 01 BA 
1764233999.363: 80 01 BB 
1764233999.363: 80 01 30 
1764233999.363: 80 00 E7 
1764233999.363: 80 01 5A 
1764233999.363: 80 02 06 
1764233999.363: 80 02 11 
1764233999.363: 80 01 74 
1764233999.363: 80 01 02 
1764233999.363: 80 01 50 
1764233999.363: 80 01 F4 
1764233999.363: 80 02 1C 
1764233999.363: 80 01 AC 
1764233999.363: 80 01 67 
1764233999.363: 80 01 DD 
1764233999.363: 80 02 9F 
1764233999.363: 80 02 CE 
1764233999.363: 80 02 43 
1764233999.363: 80 01 CD 
1764233999.363: 80 02 1E 
1764233999.363: 80 02 E1 
1764233999.363: 80 03 2E 
1764233999.363: 80 02 BE 
1764233999.363: 80 02 48 
1764233999.363: 80 02 84 
1764233999.363: 80 03 30 
1764233999.363: 80 03 6B 
1764233999.363: 80 02 DD 
1764233999.363: 80 02 37 
1764233999.363: 80 02 45 
1764233999.363: 80 02 E4 
1764233999.363: 80 03 37 
1764233999.363: 80 02 D3 
1764233999.363: 80 02 4C 
1764233999.363: 80 02 64 
1764233999.363: 80 03 00 
1764233999.363: 80 03 44 
1764233999.363: 80 02 BD 
1764233999.363: 80 01 FE 
1764233999.363: 80 01 DF 
1764233999.395: 80 02 60 
1764233999.395: 80 02 AF 
1764233999.395: 80 02 47 
1764233999.395: 80 01 A5 
1764233999.395: 80 01 9C 
1764233999.395: 80 02 2E 
1764233999.395: 80 02 80 
1764233999.395: 80 02 03 
1764233999.395: 80 01 3D 
1764233999.395: 80 01 1B 
1764233999.395: 80 01 B1 
1764233999.395: 80 02 20 
1764233999.395: 80 01 CE 
1764233999.395: 80 01 37 
1764233999.395: 80 01 3F 
1764233999.395: 80 01 E5 
1764233999.395: 80 02 3E 
1764233999.395: 80 01 BE 
1764233999.395: 80 01 04 
1764233999.395: 80 01 00 
1764233999.395: 80 01 93 
1764233999.395: 80 01 B5 
1764233999.395: 80 00 E4 
1764233999.395: 80 FF EC 
1764233999.395: 80 FF C6 
1764233999.395: 80 00 1C 
1764233999.395: 80 FF 97 
1764233999.395: 80 FD A4 
1764233999.395: 80 FB 4F 
1764233999.395: 80 F9 FA 
1764233999.395: 80 F9 94 
1764233999.395: 80 F8 C3 
1764233999.395: 80 F6 CD 
1764233999.395: 80 F4 B5 
1764233999.395: 80 F4 0D 
1764233999.395: 80 F4 FF 
1764233999.395: 80 F6 2B 
1764233999.395: 80 F6 5F 
1764233999.395: 80 F5 FC 
1764233999.395: 80 F6 5B 
1764233999.395: 80 F8 02 
1764233999.395: 80 F9 F5 
1764233999.395: 80 FA EA 
1764233999.395: 80 FA D6 
1764233999.395: 80 FA C3 
1764233999.395: 80 FB 64 
1764233999.395: 80 FC 30 
1764233999.395: 80 FC 36 
1764233999.395: 80 FB 77 
1764233999.395: 80 FB 06 
1764233999.395: 80 FB AB 
1764233999.395: 80 FC CC 
1764233999.395: 80 FD 0E 
1764233999.395: 80 FB F3 
1764233999.395: 80 FA 70 
1764233999.395: 80 F9 B3 
1764233999.395: 80 F9 BA 
1764233999.395: 80 F9 74 
1764233999.395: 80 F8 3D 
1764233999.395: 80 F6 BA 
1764233999.427: 80 F6 02 
1764233999.427: 80 F6 51 
1764233999.427: 80 F6 E9 
1764233999.427: 80 F7 31 
1764233999.427: 80 F7 66 
1764233999.427: 80 F8 09 
1764233999.427: 80 F8 F5 
1764233999.427: 80 F9 78 
1764233999.427: 80 F9 4E 
1764233999.427: 80 F9 1D 
1764233999.427: 80 F9 B4 
1764233999.427: 80 FB 0F 
1764233999.427: 80 FC 65 
1764233999.427: 80 FD 20 
1764233999.427: 80 FD 88 
1764233999.427: 80 FE 47 
1764233999.427: 80 FF 6E 
1764233999.427: 80 00 60 
1764233999.427: 80 00 A7 
1764233999.427: 80 00 98 
1764233999.427: 80 00 E4 
1764233999.427: 80 01 C3 
1764233999.427: 80 02 B2 
1764233999.427: 80 03 25 
1764233999.427: 80 03 43 
1764233999.427: 80 03 B2 
1764233999.427: 80 04 B5 
1764233999.427: 80 05 D2 
1764233999.427: 80 06 69 
1764233999.427: 80 06 78 
1764233999.427: 80 06 87 
1764233999.427: 80 06 E5 
1764233999.427: 80 07 4D 
1764233999.427: 80 07 58 
1764233999.427: 80 07 21 
1764233999.427: 80 07 27 
1764233999.427: 80 07 94 
1764233999.427: 80 08 01 
1764233999.427: 80 08 03 
1764233999.602: 80 07 C6 
1764233999.602: 80 07 D8 
1764233999.602: 80 08 6A 
1764233999.602: 80 09 0B 
1764233999.602: 80 09 34 
1764233999.602: 80 08 FD 
1764233999.602: 80 08 F5 
1764233999.602: 80 09 5C 
1764233999.602: 02 C8 
1764233999.602: 80 09 D2 
1764233999.602: 80 09 D6 
1764233999.602: 80 09 80 
1764233999.602: 80 09 64 
1764233999.602: 80 09 C9 
1764233999.602: 80 0A 4A 
1764233999.602: 80 0A 56 
1764233999.602: 80 09 E9 
1764233999.602: 80 09 8C 
1764233999.602: 80 09 92 
1764233999.602: 80 09 AA 
1764233999.602: 80 09 4A 
1764233999.602: 80 08 72 
1764233999.602: 80 07 B7 
1764233999.602: 80 07 84 
1764233999.602: 80 07 96 
1764233999.602: 80 07 5A 
1764233999.602: 80 06 B3 
1764233999.602: 80 06 21 
1764233999.602: 80 06 10 
1764233999.602: 80 06 43 
1764233999.602: 80 06 25 
1764233999.602: 80 05 8E 
1764233999.602: 80 04 F6 
1764233999.602: 80 04 D1 
1764233999.602: 80 04 F6 
1764233999.602: 80 04 D5 
1764233999.602: 80 04 3F 
1764233999.602: 80 03 A3 
1764233999.602: 80 03 79 
1764233999.602: 80 03 99 
1764233999.602: 80 03 6F 
1764233999.602: 80 02 C2 
1764233999.602: 80 02 08 
1764233999.602: 80 01 CC 
1764233999.602: 80 01 F8 
1764233999.602: 80 01 F5 
1764233999.602: 80 01 76 
1764233999.602: 80 00 D5 
1764233999.602: 80 00 93 
1764233999.602: 80 00 9D 
1764233999.602: 80 00 66 
1764233999.602: 80 FF A8 
1764233999.602: 80 FE C7 
1764233999.602: 80 FE 51 
1764233999.602: 80 FE 42 
1764233999.602: 80 FE 11 
1764233999.602: 80 FD 6F 
1764233999.602: 80 FC BC 
1764233999.602: 80 FC 84 
1764233999.602: 80 FC BD 
1764233999.602: 80 FC CF 
1764233999.602: 80 FC 54 
1764233999.602: 80 FB 9E 
1764233999.634: 80 FB 47 
1764233999.634: 80 FB 65 
1764233999.634: 80 FB 71 
1764233999.634: 80 FA FC 
1764233999.634: 80 FA 45 
1764233999.634: 80 F9 E1 
1764233999.634: 80 F9 F3 
1764233999.634: 80 FA 01 
1764233999.634: 80 F9 99 
1764233999.634: 80 F8 EF 
1764233999.634: 80 F8 9E 
1764233999.634: 80 F8 DB 
1764233999.634: 80 F9 30 
1764233999.804: 80 F9 18 
1764233999.839: 80 F8 AF 
1764233999.839: 80 F8 86 
1764233999.839: 80 F8 DD 
1764233999.839: 80 F9 4C 
1764233999.839: 80 F9 49 
1764233999.839: 80 F8 E6 
1764233999.839: 80 F8 B4 
1764233999.839: 80 F9 05 
1764233999.839: 80 F9 7F 
1764233999.839: 80 F9 96 
1764233999.839: 80 F9 47 
1764233999.839: 80 F9 1C 
1764233999.839: 80 F9 73 
1764233999.839: 80 F9 FE 
1764233999.839: 80 FA 2C 
1764233999.839: 80 F9 F0 
1764233999.839: 80 F9 DE 
1764233999.839: 80 FA 6B 
1764233999.839: 80 FB 5F 
1764233999.839: 80 FC 2F 
1764233999.839: 80 FC C5 
1764233999.839: 80 FD B0 
1764233999.839: 80 FF 5F 
1764233999.839: 80 01 7A 
1764233999.839: 80 03 3C 
1764233999.839: 80 04 70 
1764233999.839: 80 05 C1 
1764233999.839: 80 07 D9 
1764233999.839: 86 03 29 
1764233999.839: 03 4A 
1764233999.839: 80 0A 6E 
1764233999.839: 80 0C 6C 
1764233999.839: 80 0D 23 
1764233999.839: 80 0C F4 
1764233999.839: 80 0C B1 
1764233999.839: 80 0C 86 
1764233999.839: 80 0B CC 
1764233999.839: 80 09 F5 
1764233999.839: 80 07 55 
1764233999.839: 80 04 C5 
1764233999.839: 80 02 BE 
1764233999.839: 80 01 14 
1764233999.839: 80 FF 8D 
1764233999.839: 80 FE 68 
1764233999.839: 80 FE 03 
1764233999.839: 80 FE 41 
1764233999.839: 80 FE 8B 
1764233999.839: 80 FE 83 
1764233999.839: 80 FE 6D 
1764233999.839: 80 FE B9 
1764233999.839: 80 FF 4C 
1764233999.839: 80 FF 8A 
1764233999.839: 80 FF 1B 
1764233999.839: 80 FE 62 
1764233999.839: 80 FD FF 
1764233999.839: 80 FE 0A 
1764233999.839: 80 FE 07 
1764233999.839: 80 FD 9C 
1764233999.839: 80 FD 17 
1764233999.839: 80 FD 0B 
1764233999.839: 80 FD 85 
1764233999.839: 80 FD F7 
1764233999.839: 80 FD ED 
1764233999.839: 80 FD A0 
1764233999.839: 80 FD A8 
1764233999.839: 80 FE 29 
1764233999.870: 80 FE A7 
1764233999.870: 80 FE AC 
1764233999.870: 80 FE 68 
1764233999.870: 80 FE 77 
1764233999.870: 80 FF 0C 
1764233999.870: 80 FF B5 
1764233999.870: 80 FF F3 
1764233999.870: 80 FF E4 
1764233999.870: 80 00 18 
1764233999.870: 80 00 BF 
1764233999.870: 80 01 67 
1764233999.870: 80 01 8D 
1764233999.870: 80 01 56 
1764233999.870: 80 01 66 
1764233999.870: 80 02 0C 
1764233999.870: 80 02 DA 
1764233999.870: 80 03 38 
1764233999.870: 80 03 2A 
1764233999.870: 80 03 43 
1764233999.870: 80 03 D7 
1764233999.870: 80 04 85 
1764233999.870: 80 04 BA 
1764233999.870: 80 04 78 
1764233999.870: 80 04 5A 
1764233999.870: 80 04 C5 
1764233999.870: 80 05 65 
1764233999.870: 80 05 A3 
1764233999.870: 80 05 6F 
1764233999.870: 80 05 5C 
1764233999.870: 80 05 D7 
1764233999.870: 80 06 90 
1764233999.870: 80 06 DE 
1764233999.870: 80 06 95 
1764233999.870: 80 06 3E 
1764233999.870: 80 06 64 
1764233999.870: 80 06 E3 
1764233999.870: 80 07 28 
1764233999.870: 80 06 F3 
1764233999.870: 80 06 A8 
1764233999.870: 80 06 B6 
1764233999.870: 80 06 FD 
1764233999.870: 80 06 F6 
1764233999.870: 80 06 70 
1764233999.870: 80 05 DA 
1764233999.870: 80 05 AC 
1764233999.870: 80 05 C7 
1764233999.870: 80 05 9C 
1764233999.870: 80 04 EA 
1764233999.870: 80 04 1F 
1764233999.870: 80 03 C2 
1764233999.870: 80 03 BF 
1764233999.870: 80 03 81 
1764233999.902: 80 02 B5 
1764233999.902: 80 01 BF 
1764233999.902: 80 01 32 
1764233999.902: 80 01 13 
1764233999.902: 80 00 D7 
1764233999.902: 80 00 22 
1764233999.902: 80 FF 47 
1764233999.902: 80 FE D0 
1764233999.902: 80 FE C2 
1764233999.902: 80 FE 93 
1764233999.902: 80 FD E9 
1764233999.902: 80 FD 18 
1764233999.902: 80 FC B5 
1764233999.902: 80 FC CD 
1764233999.902: 80 FC CE 
1764233999.902: 80 FC 4C 
1764233999.902: 80 FB 8E 
1764233999.902: 80 FB 2E 
1764233999.902: 80 FB 43 
1764233999.902: 80 FB 3E 
1764233999.902: 80 FA A1 
1764233999.902: 80 F9 B0 
1764233999.902: 80 F9 18 
1764233999.902: 80 F9 12 
1764233999.902: 80 F9 1D 
1764233999.902: 80 F8 B2 
1764233999.902: 80 F7 FA 
1764233999.902: 80 F7 92 
1764233999.902: 80 F7 B2 
1764233999.902: 80 F7 DE 
1764233999.902: 80 F7 8A 
1764233999.902: 80 F6 DD 
1764233999.902: 80 F6 7E 
1764233999.902: 80 F6 B8 
1764233999.902: 80 F7 12 
1764233999.902: 80 F6 F1 
1764233999.902: 80 F6 6A 
1764233999.902: 80 F6 29 
1764233999.902: 80 F6 8C 
1764233999.902: 80 F7 21 
